timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
505346,-8.0,0.060546875,-7.0078125,-500.2748091603053,500.25954198473283,500.25954198473283
505549,-7.779296875,-5.6826171875,1.9453125,361.89312977099235,500.25954198473283,-453.87786259541986
505753,-0.78515625,-1.7783203125,-1.041015625,60.25954198473283,-500.2748091603053,358.8854961832061
505957,-5.5078125,-7.3154296875,-1.748046875,151.6946564885496,92.93129770992367,85.70992366412214
506160,-6.5947265625,4.724609375,0.0927734375,319.98473282442745,500.25954198473283,-500.2748091603053
506364,-6.5947265625,3.576171875,3.328125,500.25954198473283,500.25954198473283,500.25954198473283
506567,-8.0,-3.55078125,-1.240234375,-13.297709923664122,-215.32824427480915,500.25954198473283
506771,-8.0,-3.240234375,-6.3251953125,-500.2748091603053,500.25954198473283,500.25954198473283
506974,-8.0,1.2509765625,0.39453125,-105.54198473282443,500.25954198473283,-500.2748091603053
507178,-4.017578125,0.09375,-1.234375,6.213740458015267,-106.2442748091603,500.25954198473283
507381,0.8134765625,1.3095703125,-2.244140625,144.91603053435114,-267.09923664122135,362.25954198473283
507585,1.6826171875,-0.521484375,-5.0947265625,-84.01526717557252,-38.534351145038165,-301.17557251908397
507789,-1.2587890625,3.8037109375,-1.5966796875,-257.3587786259542,404.5648854961832,-500.2748091603053
507992,-7.578125,6.884765625,1.3603515625,40.01526717557252,-91.46564885496183,142.5648854961832
508196,-1.44140625,2.3984375,-1.5908203125,154.73282442748092,-257.46564885496184,500.25954198473283
508399,0.419921875,-3.048828125,-4.705078125,5.236641221374046,-371.37404580152673,465.08396946564886
508603,-0.98828125,2.0400390625,-2.888671875,-283.87786259541986,466.1526717557252,-500.2748091603053
508806,-3.4521484375,5.1181640625,0.958984375,-174.0,-13.221374045801527,-26.33587786259542
509010,-2.591796875,1.9716796875,0.7265625,-97.23664122137404,23.328244274809162,64.3206106870229
509213,-2.6318359375,1.650390625,-0.138671875,-133.48091603053436,-38.091603053435115,-38.97709923664122
509417,-0.7666015625,1.892578125,-3.80078125,-40.25954198473283,101.90839694656489,127.5114503816794
509621,-2.2392578125,1.81640625,0.4990234375,-145.26717557251908,-317.57251908396944,-21.709923664122137
509824,2.3935546875,0.140625,-0.4375,52.06106870229008,-103.69465648854961,-13.877862595419847
510028,-0.134765625,0.5966796875,1.35546875,49.83206106870229,-38.68702290076336,-54.0763358778626
510231,0.1708984375,0.7421875,0.998046875,3.969465648854962,-1.984732824427481,-3.7709923664122136
510435,0.150390625,0.732421875,0.9892578125,-0.5648854961832062,-0.916030534351145,-0.7022900763358778
510638,0.0888671875,0.712890625,1.0751953125,-0.04580152671755725,-1.3435114503816794,-2.045801526717557
510842,0.1064453125,0.673828125,1.017578125,-0.549618320610687,-0.8702290076335878,-2.763358778625954
511045,0.05859375,0.63671875,0.986328125,-1.5114503816793894,-0.7175572519083969,-6.473282442748092
511248,0.1513671875,0.7421875,0.9638671875,-0.16793893129770993,0.8244274809160306,0.15267175572519084
511451,0.107421875,0.7119140625,1.0322265625,0.8091603053435115,0.21374045801526717,0.21374045801526717
511655,0.125,0.7275390625,1.07421875,0.24427480916030533,-0.10687022900763359,-0.5954198473282443
511858,0.126953125,0.7255859375,1.0068359375,-1.6946564885496183,0.6259541984732825,1.0076335877862594
